          Dimensions           Particles         Metro-steps               Omega          StepLength                 WF1                 WF2              Energy          Energy_std          Energy_var       Accept_number        Accept_ratio        Imposampling          Analytical
                   3                  10               32768             1.00000             1.15000             0.80000             1.00000            16.84290             1.88576             3.55608                7330             0.22369                   1                   1
                   3                  10               32768             1.00000             1.20000             0.20000             1.00000            21.50516             4.15406            17.25622               27841             0.84964                   1                   1
                   3                  10               32768             1.00000             1.20000             0.30000             1.00000            16.84596             2.04325             4.17488               23932             0.73035                   1                   1
                   3                  10               32768             1.00000             1.20000             0.40000             1.00000            15.30139             0.84616             0.71599               19746             0.60260                   1                   1
                   3                  10               32768             1.00000             1.20000             0.60000             1.00000            15.29387             0.67974             0.46205               11967             0.36520                   1                   1
                   3                  10               32768             1.00000             1.20000             0.70000             1.00000            15.99848             1.31203             1.72142                8954             0.27325                   1                   1
                   3                  10               32768             1.00000             1.20000             0.80000             1.00000            16.77683             1.85958             3.45804                6568             0.20044                   1                   1
                   3                  10               32768             1.00000             1.25000             0.20000             1.00000            21.48928             4.15557            17.26876               27555             0.84091                   1                   1
                   3                  10               32768             1.00000             1.25000             0.30000             1.00000            16.84338             2.04928             4.19955               23433             0.71512                   1                   1
                   3                  10               32768             1.00000             1.25000             0.40000             1.00000            15.31167             0.85198             0.72587               19091             0.58261                   1                   1
                   3                  10               32768             1.00000             1.25000             0.60000             1.00000            15.31391             0.66359             0.44035               11184             0.34131                   1                   1
                   3                  10               32768             1.00000             1.25000             0.70000             1.00000            15.91527             1.32655             1.75974                8332             0.25427                   1                   1
                   3                  10               32768             1.00000             1.25000             0.80000             1.00000            16.89281             1.88143             3.53977                5905             0.18021                   1                   1
                   3                  10               32768             1.00000             1.30000             0.20000             1.00000            21.48612             4.19640            17.60979               27237             0.83121                   1                   1
                   3                  10               32768             1.00000             1.30000             0.30000             1.00000            16.85326             2.04593             4.18581               22905             0.69901                   1                   1
                   3                  10               32768             1.00000             1.30000             0.40000             1.00000            15.31451             0.86126             0.74177               18412             0.56189                   1                   1
                   3                  10               32768             1.00000             1.30000             0.60000             1.00000            15.34657             0.67817             0.45991               10362             0.31622                   1                   1
                   3                  10               32768             1.00000             1.30000             0.70000             1.00000            15.86143             1.27048             1.61411                7616             0.23242                   1                   1
                   3                  10               32768             1.00000             1.30000             0.80000             1.00000            16.82371             1.70308             2.90047                5478             0.16718                   1                   1
                   3                  10               32768             1.00000             1.35000             0.20000             1.00000            21.44660             4.18466            17.51135               26877             0.82022                   1                   1
                   3                  10               32768             1.00000             1.35000             0.30000             1.00000            16.85464             2.03912             4.15799               22385             0.68314                   1                   1
                   3                  10               32768             1.00000             1.35000             0.40000             1.00000            15.30102             0.85691             0.73429               17677             0.53946                   1                   1
                   3                  10               32768             1.00000             1.35000             0.60000             1.00000            15.34270             0.68456             0.46863                9682             0.29547                   1                   1
                   3                  10               32768             1.00000             1.35000             0.70000             1.00000            15.87244             1.33240             1.77528                6842             0.20880                   1                   1
                   3                  10               32768             1.00000             1.35000             0.80000             1.00000            16.64486             1.92408             3.70208                4822             0.14716                   1                   1
                   3                  10               32768             1.00000             1.40000             0.20000             1.00000            21.44065             4.16511            17.34813               26569             0.81082                   1                   1
                   3                  10               32768             1.00000             1.40000             0.30000             1.00000            16.86341             2.03596             4.14512               21863             0.66721                   1                   1
                   3                  10               32768             1.00000             1.40000             0.40000             1.00000            15.30319             0.85713             0.73467               16977             0.51810                   1                   1
                   3                  10               32768             1.00000             1.40000             0.60000             1.00000            15.32557             0.70157             0.49220                8954             0.27325                   1                   1
                   3                  10               32768             1.00000             1.40000             0.70000             1.00000            15.92151             1.26946             1.61153                6304             0.19238                   1                   1
                   3                  10               32768             1.00000             1.40000             0.80000             1.00000            16.43730             1.99719             3.98876                4332             0.13220                   1                   1
                   3                  10               32768             1.00000             1.45000             0.20000             1.00000            21.44668             4.15124            17.23281               26246             0.80096                   1                   1
                   3                  10               32768             1.00000             1.45000             0.30000             1.00000            16.87079             2.03230             4.13023               21396             0.65295                   1                   1
                   3                  10               32768             1.00000             1.45000             0.40000             1.00000            15.31987             0.85499             0.73100               16355             0.49911                   1                   1
                   3                  10               32768             1.00000             1.45000             0.60000             1.00000            15.27861             0.69316             0.48047                8418             0.25690                   1                   1
                   3                  10               32768             1.00000             1.45000             0.70000             1.00000            15.89724             1.30324             1.69843                5856             0.17871                   1                   1
                   3                  10               32768             1.00000             1.45000             0.80000             1.00000            16.78037             1.69347             2.86785                3888             0.11865                   1                   1
                   3                  10               32768             1.00000             1.50000             0.20000             1.00000            21.41553             4.07475            16.60362               25919             0.79099                   1                   1
                   3                  10               32768             1.00000             1.50000             0.30000             1.00000            16.86905             2.01984             4.07975               20873             0.63699                   1                   1
                   3                  10               32768             1.00000             1.50000             0.40000             1.00000            15.30740             0.86408             0.74663               15646             0.47748                   1                   1
