          Dimensions           Particles         Metro-steps               Omega          StepLength                 WF1                 WF2              Energy          Energy_std          Energy_var       Accept_number        Accept_ratio        Imposampling          Analytical
                   3                   1               65536             1.00000             1.00000             0.72626             1.00000             1.60699             0.46034             0.21191               27969             0.42677                   0                   0
                   3                   1               65536             1.00000             1.00000             0.73636             1.00000             1.62590             0.46999             0.22089               27707             0.42278                   0                   1
                   3                   1               65536             1.00000             1.00000             0.73636             1.00000             1.62590             0.46999             0.22089               27707             0.42278                   0                   0
                   3                   1               65536             1.00000             1.00000             0.74646             1.00000             1.62600             0.49850             0.24850               27513             0.41982                   0                   1
                   3                   1               65536             1.00000             1.00000             0.74646             1.00000             1.62600             0.49850             0.24850               27513             0.41982                   0                   0
                   3                   1               65536             1.00000             1.00000             0.75657             1.00000             1.63265             0.51681             0.26709               27431             0.41856                   0                   1
                   3                   1               65536             1.00000             1.00000             0.75657             1.00000             1.63265             0.51681             0.26709               27431             0.41856                   0                   0
                   3                   1               65536             1.00000             1.00000             0.76667             1.00000             1.64213             0.52851             0.27932               27235             0.41557                   0                   1
                   3                   1               65536             1.00000             1.00000             0.76667             1.00000             1.64213             0.52851             0.27932               27235             0.41557                   0                   0
                   3                   1               65536             1.00000             1.00000             0.77677             1.00000             1.65262             0.54001             0.29161               27070             0.41306                   0                   1
                   3                   1               65536             1.00000             1.00000             0.77677             1.00000             1.65262             0.54001             0.29161               27070             0.41306                   0                   0
                   3                   1               65536             1.00000             1.00000             0.78687             1.00000             1.65318             0.57417             0.32967               26670             0.40695                   0                   1
                   3                   1               65536             1.00000             1.00000             0.78687             1.00000             1.65318             0.57417             0.32967               26670             0.40695                   0                   0
                   3                   1               65536             1.00000             1.00000             0.79697             1.00000             1.66803             0.58656             0.34405               26543             0.40501                   0                   1
                   3                   1               65536             1.00000             1.00000             0.79697             1.00000             1.66803             0.58656             0.34405               26543             0.40501                   0                   0
                   3                   1               65536             1.00000             1.00000             0.80707             1.00000             1.67638             0.60581             0.36701               26344             0.40198                   0                   1
                   3                   1               65536             1.00000             1.00000             0.80707             1.00000             1.67638             0.60581             0.36701               26344             0.40198                   0                   0
                   3                   1               65536             1.00000             1.00000             0.81717             1.00000             1.68604             0.62140             0.38614               26180             0.39948                   0                   1
                   3                   1               65536             1.00000             1.00000             0.81717             1.00000             1.68604             0.62140             0.38614               26180             0.39948                   0                   0
                   3                   1               65536             1.00000             1.00000             0.82727             1.00000             1.69673             0.64304             0.41350               25933             0.39571                   0                   1
                   3                   1               65536             1.00000             1.00000             0.82727             1.00000             1.69673             0.64304             0.41350               25933             0.39571                   0                   0
                   3                   1               65536             1.00000             1.00000             0.83737             1.00000             1.70695             0.64867             0.42077               25973             0.39632                   0                   1
                   3                   1               65536             1.00000             1.00000             0.83737             1.00000             1.70695             0.64867             0.42077               25973             0.39632                   0                   0
                   3                   1               65536             1.00000             1.00000             0.84747             1.00000             1.71363             0.67591             0.45685               25779             0.39336                   0                   1
                   3                   1               65536             1.00000             1.00000             0.84747             1.00000             1.71363             0.67591             0.45685               25779             0.39336                   0                   0
                   3                   1               65536             1.00000             1.00000             0.85758             1.00000             1.72912             0.68395             0.46779               25540             0.38971                   0                   1
                   3                   1               65536             1.00000             1.00000             0.85758             1.00000             1.72912             0.68395             0.46779               25540             0.38971                   0                   0
                   3                   1               65536             1.00000             1.00000             0.86768             1.00000             1.74189             0.69809             0.48733               25401             0.38759                   0                   1
                   3                   1               65536             1.00000             1.00000             0.86768             1.00000             1.74189             0.69809             0.48733               25401             0.38759                   0                   0
                   3                   1               65536             1.00000             1.00000             0.87778             1.00000             1.73865             0.72213             0.52147               25166             0.38400                   0                   1
                   3                   1               65536             1.00000             1.00000             0.87778             1.00000             1.73865             0.72213             0.52147               25166             0.38400                   0                   0
                   3                   1               65536             1.00000             1.00000             0.88788             1.00000             1.75284             0.74582             0.55625               25075             0.38261                   0                   1
                   3                   1               65536             1.00000             1.00000             0.88788             1.00000             1.75284             0.74582             0.55625               25075             0.38261                   0                   0
                   3                   1               65536             1.00000             1.00000             0.89798             1.00000             1.76577             0.75275             0.56663               24787             0.37822                   0                   1
                   3                   1               65536             1.00000             1.00000             0.89798             1.00000             1.76577             0.75275             0.56663               24787             0.37822                   0                   0
                   3                   1               65536             1.00000             1.00000             0.90808             1.00000             1.77705             0.76385             0.58347               24836             0.37897                   0                   1
                   3                   1               65536             1.00000             1.00000             0.90808             1.00000             1.77705             0.76385             0.58347               24836             0.37897                   0                   0
                   3                   1               65536             1.00000             1.00000             0.91818             1.00000             1.78622             0.78775             0.62055               24580             0.37506                   0                   1
                   3                   1               65536             1.00000             1.00000             0.91818             1.00000             1.78622             0.78775             0.62055               24580             0.37506                   0                   0
                   3                   1               65536             1.00000             1.00000             0.92828             1.00000             1.80299             0.79720             0.63553               24346             0.37149                   0                   1
                   3                   1               65536             1.00000             1.00000             0.92828             1.00000             1.80299             0.79720             0.63553               24346             0.37149                   0                   0
                   3                   1               65536             1.00000             1.00000             0.93838             1.00000             1.80837             0.82776             0.68518               24128             0.36816                   0                   1
                   3                   1               65536             1.00000             1.00000             0.93838             1.00000             1.80837             0.82776             0.68518               24128             0.36816                   0                   0
                   3                   1               65536             1.00000             1.00000             0.94848             1.00000             1.82467             0.82513             0.68084               23955             0.36552                   0                   1
                   3                   1               65536             1.00000             1.00000             0.94848             1.00000             1.82467             0.82513             0.68084               23955             0.36552                   0                   0
                   3                   1               65536             1.00000             1.00000             0.95859             1.00000             1.83241             0.85447             0.73011               23910             0.36484                   0                   1
                   3                   1               65536             1.00000             1.00000             0.95859             1.00000             1.83241             0.85447             0.73011               23910             0.36484                   0                   0
                   3                   1               65536             1.00000             1.00000             0.96869             1.00000             1.84393             0.85787             0.73594               23675             0.36125                   0                   1
                   3                   1               65536             1.00000             1.00000             0.96869             1.00000             1.84393             0.85787             0.73594               23675             0.36125                   0                   0
                   3                   1               65536             1.00000             1.00000             0.97879             1.00000             1.85637             0.88129             0.77667               23538             0.35916                   0                   1
                   3                   1               65536             1.00000             1.00000             0.97879             1.00000             1.85637             0.88129             0.77667               23538             0.35916                   0                   0
                   3                   1               65536             1.00000             1.00000             0.98889             1.00000             1.86224             0.88932             0.79088               23299             0.35551                   0                   1
                   3                   1               65536             1.00000             1.00000             0.98889             1.00000             1.86224             0.88932             0.79088               23299             0.35551                   0                   0
                   3                   1               65536             1.00000             1.00000             0.99899             1.00000             1.86961             0.91281             0.83322               23200             0.35400                   0                   1
                   3                   1               65536             1.00000             1.00000             0.99899             1.00000             1.86961             0.91281             0.83322               23200             0.35400                   0                   0
